Employee_Id,Avg_Working_Hours_Per_Day,Work_From,Work_Pressure,Manager_Support,Sleeping_Habit,Exercise_Habit,Job_Satisfaction,Work_Life_Balance,Social_Person,Lives_With_Family,Working_State,Stress_Level
EMP1406,9.6,Hybrid,1,3,4,3,3,Yes,5,Yes,Chennai,5
EMP1407,8.8,Hybrid,5,3,3,5,2,Yes,4,Yes,Pune,1
EMP1408,10.1,Home,3,4,2,3,2,Yes,4,Yes,Pune,5
EMP1409,13.3,Hybrid,5,4,5,3,2,Yes,1,Yes,Hyderabad,5
EMP1410,10.9,Home,4,1,2,2,4,Yes,1,No,Karnataka,1
EMP1411,9.1,Home,5,2,3,5,4,Yes,3,No,Karnataka,2
EMP1412,11.2,Hybrid,4,5,5,5,4,Yes,4,No,Hyderabad,1
EMP1413,8.1,Home,4,5,3,3,5,Yes,5,No,Delhi,3
EMP1414,10.1,Home,3,5,3,2,3,No,3,Yes,Chennai,1
EMP1415,8.4,Hybrid,2,2,2,4,2,Yes,4,Yes,Delhi,4
EMP1416,9.1,Office,4,5,5,3,3,Yes,2,No,Hyderabad,5
EMP1417,9.3,Home,1,2,2,4,4,Yes,4,No,Karnataka,3
EMP1418,8.6,Home,2,3,5,2,2,Yes,3,Yes,Hyderabad,5
EMP1419,6.9,Home,1,3,3,5,4,No,5,Yes,Delhi,1
EMP1420,9.2,Hybrid,1,5,4,2,4,Yes,5,Yes,Delhi,3
EMP1421,9.1,Hybrid,2,4,5,5,1,Yes,5,Yes,Delhi,4
EMP1422,8.4,Office,5,3,4,4,4,Yes,5,Yes,Karnataka,5
EMP1423,8.5,Hybrid,5,5,2,1,5,Yes,3,Yes,Chennai,2
EMP1424,10.6,Hybrid,2,1,3,4,4,Yes,1,Yes,Chennai,1
EMP1425,7.7,Office,1,5,4,4,4,Yes,1,No,Karnataka,4
EMP1426,8.7,Hybrid,2,5,4,4,1,Yes,4,Yes,Chennai,4
EMP1427,11.9,Home,3,4,5,2,2,Yes,4,No,Chennai,3
EMP1428,7.8,Home,3,3,2,4,5,No,1,No,Chennai,2
EMP1429,5.9,Office,5,1,1,1,2,No,2,No,Pune,3
EMP1430,9.7,Office,5,1,3,2,3,No,1,Yes,Delhi,4
EMP1431,5.9,Office,2,5,3,2,3,No,2,No,Chennai,3
EMP1432,7.7,Office,1,4,4,1,4,No,3,No,Hyderabad,3
EMP1433,9.2,Home,4,3,2,1,1,Yes,3,Yes,Pune,2
EMP1434,8.9,Office,2,3,2,2,1,Yes,4,No,Delhi,3
EMP1435,10.2,Hybrid,4,2,1,5,1,Yes,3,No,Delhi,1
EMP1436,7.6,Office,5,1,2,5,2,No,3,Yes,Karnataka,3
EMP1437,7.3,Office,5,4,4,5,4,Yes,2,No,Chennai,3
EMP1438,10.0,Hybrid,1,3,4,3,1,Yes,3,No,Karnataka,1
EMP1439,10.1,Hybrid,1,5,5,1,5,Yes,4,Yes,Karnataka,1
EMP1440,8.3,Home,3,3,2,1,2,Yes,5,Yes,Chennai,3
EMP1441,9.7,Hybrid,4,3,3,3,2,No,3,No,Delhi,2
EMP1442,7.1,Office,5,5,5,1,1,Yes,3,Yes,Hyderabad,5
EMP1443,10.0,Hybrid,4,3,3,3,3,No,2,No,Chennai,4
EMP1444,8.0,Hybrid,2,5,5,2,3,No,2,Yes,Karnataka,3
EMP1445,7.6,Office,4,2,2,3,1,No,5,Yes,Pune,1
EMP1446,8.4,Office,3,3,3,4,3,No,2,No,Hyderabad,2
EMP1447,8.0,Office,1,5,2,5,5,No,5,Yes,Delhi,1
EMP1448,10.4,Office,5,5,2,5,2,No,3,No,Pune,2
EMP1449,8.4,Home,2,3,3,4,3,Yes,3,No,Pune,2
EMP1450,9.9,Office,1,5,3,5,3,Yes,1,Yes,Chennai,4
EMP1451,7.9,Office,2,4,4,1,1,No,5,No,Karnataka,2
EMP1452,7.3,Office,2,2,3,3,4,Yes,1,No,Pune,3
EMP1453,7.5,Hybrid,5,4,5,1,3,Yes,1,Yes,Karnataka,5
EMP1454,8.9,Home,1,5,4,2,5,Yes,5,No,Delhi,2
EMP1455,7.3,Home,3,5,5,4,4,No,1,Yes,Hyderabad,2
EMP1456,9.6,Hybrid,5,3,3,5,2,No,3,Yes,Pune,1
EMP1457,9.4,Office,5,3,4,2,4,No,5,No,Karnataka,2
EMP1458,8.8,Hybrid,1,2,4,3,4,Yes,3,Yes,Delhi,4
EMP1459,12.4,Office,1,4,4,2,2,No,4,No,Karnataka,1
EMP1460,8.6,Office,1,4,5,5,1,No,4,No,Chennai,1
EMP1461,7.9,Office,5,4,5,3,1,Yes,1,No,Pune,5
EMP1462,9.2,Home,4,5,2,2,4,No,5,No,Chennai,1
EMP1463,10.6,Office,2,5,2,1,3,No,4,Yes,Hyderabad,5
EMP1464,9.0,Home,4,4,3,1,1,Yes,3,Yes,Hyderabad,3
EMP1465,10.6,Office,1,2,2,3,3,Yes,1,Yes,Pune,2
EMP1466,9.7,Hybrid,1,5,2,1,3,No,4,No,Chennai,5
EMP1467,9.8,Office,3,4,2,5,4,Yes,3,No,Delhi,2
EMP1468,7.8,Hybrid,2,2,4,3,2,Yes,1,Yes,Pune,2
EMP1469,13.8,Home,4,3,1,1,1,No,2,Yes,Karnataka,4
EMP1470,10.7,Hybrid,5,4,2,3,2,Yes,2,No,Pune,4
EMP1471,9.0,Office,1,2,3,3,5,No,1,No,Hyderabad,1
EMP1472,7.1,Hybrid,3,3,5,3,1,No,2,Yes,Karnataka,2
EMP1473,13.0,Home,5,2,4,4,4,No,5,No,Hyderabad,5
EMP1474,11.2,Hybrid,2,4,2,2,5,Yes,1,No,Hyderabad,4
EMP1475,7.0,Home,3,1,5,2,1,No,3,No,Delhi,5
EMP1476,8.2,Office,4,4,4,4,5,Yes,3,No,Karnataka,2
EMP1477,11.0,Office,1,2,1,3,5,Yes,2,No,Chennai,3
EMP1478,10.5,Office,2,2,1,4,1,No,2,Yes,Karnataka,2
EMP1479,8.0,Hybrid,3,5,4,4,4,No,4,No,Chennai,2
EMP1480,9.4,Hybrid,2,5,2,3,1,No,1,Yes,Hyderabad,1
EMP1481,6.5,Office,3,2,5,1,4,Yes,2,Yes,Hyderabad,5
EMP1482,10.5,Home,3,5,2,2,5,No,1,No,Chennai,4
EMP1483,4.6,Hybrid,4,5,2,5,4,No,4,No,Delhi,4
EMP1484,7.2,Hybrid,4,4,2,5,1,No,4,Yes,Karnataka,2
EMP1485,9.7,Office,5,2,2,1,5,Yes,2,No,Delhi,1
EMP1486,7.9,Home,4,1,2,4,2,No,5,Yes,Chennai,5
EMP1487,7.9,Home,4,5,3,5,3,No,2,No,Chennai,2
EMP1488,11.9,Office,1,2,5,4,5,Yes,3,Yes,Pune,1
EMP1489,7.7,Office,1,5,3,1,5,No,3,No,Delhi,2
EMP1490,9.9,Hybrid,4,5,3,5,4,Yes,3,Yes,Chennai,4
EMP1491,10.6,Home,3,1,4,1,3,Yes,3,No,Delhi,4
EMP1492,8.8,Office,5,5,3,3,1,Yes,5,Yes,Pune,1
EMP1493,9.4,Hybrid,5,2,1,5,2,No,2,Yes,Karnataka,3
EMP1494,9.5,Hybrid,5,1,2,3,4,Yes,4,No,Karnataka,3
EMP1495,7.9,Office,5,2,3,4,4,Yes,3,Yes,Pune,2
EMP1496,9.0,Office,5,5,3,3,5,Yes,2,Yes,Pune,2
EMP1497,10.9,Home,2,3,5,1,2,Yes,5,Yes,Hyderabad,3
EMP1498,8.3,Hybrid,1,2,4,2,2,No,3,Yes,Chennai,2
EMP1499,9.3,Hybrid,4,1,2,4,4,No,5,Yes,Pune,4
EMP1500,9.5,Office,3,5,1,1,1,No,3,No,Pune,4
EMP1501,11.5,Home,5,1,4,4,5,Yes,2,Yes,Hyderabad,5
EMP1502,6.9,Hybrid,2,3,1,1,4,No,4,Yes,Karnataka,1
EMP1503,11.7,Office,3,3,4,1,2,Yes,4,Yes,Pune,3
EMP1504,13.2,Hybrid,4,2,2,3,1,No,2,Yes,Hyderabad,4
EMP1505,10.4,Home,2,3,5,3,5,No,5,Yes,Delhi,3
EMP1506,8.0,Home,2,4,2,5,4,Yes,2,No,Pune,3
EMP1507,15.7,Hybrid,3,1,2,3,2,Yes,3,Yes,Chennai,5
EMP1508,10.3,Office,4,5,4,5,1,Yes,2,No,Delhi,3
EMP1509,8.3,Home,2,3,2,2,4,Yes,2,No,Delhi,5
EMP1510,11.1,Office,5,4,5,2,4,No,3,No,Delhi,5
EMP1511,9.9,Home,2,1,4,2,1,Yes,5,No,Delhi,3
EMP1512,8.9,Office,5,3,1,5,2,Yes,1,No,Delhi,1
EMP1513,9.6,Office,1,1,5,2,1,No,4,No,Delhi,4
EMP1514,10.1,Office,4,1,5,1,3,Yes,5,Yes,Karnataka,5
EMP1515,8.4,Home,2,4,5,1,4,Yes,4,No,Chennai,3
EMP1516,11.3,Hybrid,5,1,1,3,1,No,1,Yes,Karnataka,5
EMP1517,10.0,Home,3,5,2,2,5,Yes,1,No,Chennai,5
EMP1518,8.5,Office,3,3,4,4,1,No,5,Yes,Pune,5
EMP1519,11.0,Office,4,4,2,5,3,Yes,2,Yes,Delhi,4
EMP1520,8.9,Home,3,5,4,2,5,No,2,No,Hyderabad,2
EMP1521,7.3,Office,5,1,2,5,3,Yes,5,No,Delhi,2
EMP1522,12.6,Home,4,1,4,1,1,Yes,4,Yes,Delhi,1
EMP1523,10.5,Office,3,5,1,2,2,Yes,3,No,Karnataka,2
EMP1524,8.4,Home,1,1,5,1,4,No,1,No,Karnataka,2
EMP1525,7.7,Hybrid,4,1,4,3,4,No,3,Yes,Pune,5
EMP1526,7.6,Office,2,3,5,5,2,No,1,Yes,Delhi,1
EMP1527,9.9,Home,4,5,5,5,5,No,3,Yes,Pune,5
EMP1528,11.3,Home,1,5,3,4,1,No,4,No,Chennai,5
EMP1529,7.4,Home,2,1,4,3,1,No,3,Yes,Delhi,4
EMP1530,9.4,Hybrid,3,2,5,4,2,No,1,Yes,Hyderabad,2
EMP1531,8.2,Home,3,5,2,1,2,No,4,No,Karnataka,5
EMP1532,8.3,Home,4,1,1,2,2,No,1,Yes,Pune,2
EMP1533,7.0,Hybrid,2,1,2,5,3,Yes,1,Yes,Hyderabad,1
EMP1534,10.8,Office,1,5,2,2,2,No,4,No,Karnataka,1
EMP1535,11.1,Office,4,3,4,4,2,No,1,No,Delhi,4
EMP1536,6.9,Hybrid,4,5,1,2,5,No,2,No,Hyderabad,2
EMP1537,11.4,Hybrid,1,1,5,3,5,No,5,No,Chennai,3
EMP1538,10.1,Home,3,4,1,5,4,Yes,4,Yes,Chennai,2
EMP1539,8.6,Home,5,5,3,4,1,No,3,Yes,Karnataka,5
EMP1540,9.6,Hybrid,2,3,1,4,2,No,1,No,Pune,5
EMP1541,10.9,Home,5,2,4,2,4,No,1,Yes,Hyderabad,5
EMP1542,8.4,Hybrid,1,1,4,4,3,No,3,No,Karnataka,4
EMP1543,9.8,Hybrid,1,3,1,4,4,Yes,3,No,Delhi,2
EMP1544,10.0,Office,4,2,3,4,1,No,5,Yes,Delhi,5
EMP1545,9.6,Hybrid,3,4,1,1,3,No,1,Yes,Pune,3
EMP1546,10.0,Home,2,3,1,5,3,Yes,4,Yes,Pune,3
EMP1547,10.1,Hybrid,5,3,3,2,3,No,3,Yes,Pune,1
EMP1548,7.7,Hybrid,2,4,4,4,1,Yes,2,Yes,Hyderabad,1
EMP1549,6.9,Office,1,5,4,5,2,Yes,3,Yes,Pune,2
EMP1550,11.7,Home,2,1,2,3,4,No,4,Yes,Karnataka,5
EMP1551,15.0,Office,2,3,3,3,1,Yes,3,No,Pune,3
EMP1552,9.8,Home,4,2,3,3,2,Yes,1,No,Pune,3
EMP1553,7.7,Home,3,4,3,2,4,Yes,4,No,Karnataka,3
EMP1554,8.1,Home,5,1,2,3,4,Yes,4,Yes,Karnataka,5
EMP1555,9.0,Home,4,3,2,5,1,No,2,Yes,Delhi,2
EMP1556,8.7,Office,4,2,4,4,2,No,1,No,Pune,3
EMP1557,10.3,Hybrid,4,2,3,1,3,No,2,No,Pune,3
EMP1558,6.8,Home,1,5,2,2,1,Yes,1,No,Pune,1
EMP1559,9.2,Office,2,1,2,2,4,No,5,Yes,Karnataka,5
EMP1560,8.4,Home,2,1,1,3,4,Yes,5,No,Hyderabad,1
EMP1561,8.7,Home,5,1,1,1,1,No,2,Yes,Karnataka,4
EMP1562,8.3,Hybrid,4,2,3,3,4,Yes,3,Yes,Hyderabad,3
EMP1563,6.3,Home,1,3,2,4,1,Yes,2,No,Delhi,1
EMP1564,8.6,Office,5,4,3,5,4,Yes,1,No,Hyderabad,3
EMP1565,10.8,Hybrid,4,3,4,1,3,No,3,Yes,Karnataka,2
EMP1566,15.8,Office,3,5,4,2,5,Yes,1,No,Chennai,3
EMP1567,8.1,Office,2,3,3,4,4,Yes,5,No,Chennai,5
EMP1568,9.2,Hybrid,2,2,3,2,2,Yes,3,Yes,Pune,2
EMP1569,9.4,Home,1,2,1,5,3,No,3,Yes,Hyderabad,2
EMP1570,11.0,Home,5,5,2,3,3,Yes,3,Yes,Chennai,4
EMP1571,10.0,Office,1,2,3,3,3,No,2,Yes,Delhi,1
EMP1572,9.1,Hybrid,2,2,3,2,1,No,3,No,Hyderabad,4
EMP1573,8.7,Office,3,1,5,3,4,Yes,2,No,Hyderabad,1
EMP1574,6.7,Office,4,3,1,4,1,Yes,2,No,Delhi,5
EMP1575,15.8,Home,4,5,5,1,4,Yes,4,No,Pune,4
EMP1576,10.6,Office,3,2,1,3,3,Yes,2,No,Chennai,1
EMP1577,7.3,Hybrid,5,3,4,1,2,Yes,4,No,Chennai,2
EMP1578,8.6,Home,4,3,2,3,5,Yes,3,No,Pune,2
EMP1579,8.3,Office,2,4,2,1,2,Yes,1,No,Karnataka,3
EMP1580,10.4,Office,4,3,1,1,3,Yes,1,Yes,Karnataka,1
EMP1581,7.4,Home,1,4,3,2,4,Yes,2,Yes,Pune,2
EMP1582,8.2,Office,1,2,3,2,2,No,3,Yes,Pune,2
EMP1583,9.0,Home,1,4,5,1,1,Yes,3,Yes,Pune,4
EMP1584,7.9,Home,5,1,4,2,1,Yes,2,No,Karnataka,1
EMP1585,6.8,Hybrid,4,2,4,3,5,No,4,Yes,Hyderabad,5
EMP1586,8.6,Office,1,2,3,2,2,Yes,2,No,Hyderabad,5
EMP1587,8.5,Hybrid,2,1,1,4,4,Yes,1,No,Pune,4
EMP1588,6.2,Office,3,2,1,1,3,Yes,4,No,Hyderabad,3
EMP1589,9.0,Home,1,5,2,3,2,No,5,No,Chennai,4
EMP1590,9.7,Office,1,2,3,5,1,Yes,3,No,Pune,5
EMP1591,10.2,Home,1,1,1,4,2,No,1,Yes,Hyderabad,1
EMP1592,9.7,Hybrid,1,5,2,5,5,Yes,1,No,Pune,5
EMP1593,9.9,Home,5,2,4,4,2,Yes,2,No,Pune,1
EMP1594,15.9,Hybrid,3,1,5,1,3,Yes,2,Yes,Pune,5
EMP1595,6.3,Office,1,1,1,1,5,No,2,Yes,Hyderabad,2
EMP1596,10.7,Home,1,1,1,2,1,Yes,3,Yes,Karnataka,3
EMP1597,6.9,Home,4,5,3,1,1,No,1,Yes,Chennai,4
EMP1598,10.6,Hybrid,5,3,1,1,2,No,4,Yes,Delhi,2
EMP1599,9.0,Office,1,5,5,2,5,No,3,No,Delhi,3
EMP1600,10.0,Office,3,1,2,4,1,No,1,No,Chennai,4
EMP1601,8.2,Home,4,4,2,4,2,Yes,3,Yes,Chennai,1
EMP1602,8.7,Hybrid,1,5,3,3,2,No,5,No,Karnataka,1
EMP1603,10.2,Hybrid,4,1,2,1,2,No,2,No,Delhi,5
EMP1604,7.9,Home,4,1,3,2,3,Yes,1,No,Karnataka,1
EMP1605,8.8,Home,4,1,1,1,1,No,4,No,Chennai,4
EMP1606,9.0,Home,1,2,4,5,1,No,5,Yes,Delhi,5
EMP1607,8.6,Home,4,2,1,2,5,Yes,3,No,Pune,5
EMP1608,8.9,Office,2,2,3,2,2,No,5,No,Delhi,3
EMP1609,10.8,Home,1,4,4,4,1,Yes,3,Yes,Delhi,5
EMP1610,8.5,Home,3,3,2,1,2,No,1,Yes,Delhi,5
EMP1611,10.4,Hybrid,4,1,2,1,3,No,2,No,Pune,5
EMP1612,9.0,Home,3,2,1,3,1,No,2,Yes,Pune,3
EMP1613,7.7,Office,3,2,3,2,3,Yes,2,Yes,Hyderabad,5
EMP1614,8.2,Home,3,5,4,1,2,No,5,Yes,Hyderabad,4
EMP1615,12.5,Home,3,1,5,2,4,Yes,5,No,Chennai,4
EMP1616,8.1,Hybrid,2,1,4,1,1,No,2,No,Delhi,5
EMP1617,10.6,Hybrid,5,4,3,5,5,No,5,Yes,Hyderabad,4
EMP1618,9.2,Hybrid,1,3,4,3,5,No,1,Yes,Delhi,3
EMP1619,9.3,Office,1,3,5,4,5,Yes,1,No,Chennai,3
EMP1620,9.6,Hybrid,1,4,3,2,4,Yes,3,Yes,Chennai,4
EMP1621,9.1,Home,4,3,2,1,5,No,3,Yes,Pune,2
EMP1622,9.0,Home,1,4,3,3,4,Yes,3,Yes,Chennai,5
EMP1623,7.7,Office,5,4,2,2,5,Yes,2,No,Delhi,1
EMP1624,10.0,Hybrid,2,3,2,5,4,Yes,4,Yes,Pune,4
EMP1625,7.5,Home,2,4,3,4,4,No,3,No,Pune,1
EMP1626,8.5,Hybrid,3,3,4,2,1,No,1,Yes,Hyderabad,3
EMP1627,10.3,Office,1,2,1,4,3,No,5,Yes,Hyderabad,1
EMP1628,9.4,Home,1,5,3,4,2,No,5,Yes,Chennai,5
EMP1629,12.7,Office,2,4,5,1,2,Yes,5,Yes,Pune,1
EMP1630,8.6,Hybrid,4,4,3,2,1,No,5,No,Karnataka,1
EMP1631,10.3,Home,1,2,3,5,2,Yes,1,Yes,Delhi,1
EMP1632,11.2,Home,2,2,2,5,1,No,3,No,Pune,1
EMP1633,12.7,Home,5,3,4,2,5,No,3,No,Pune,1
EMP1634,7.5,Home,1,3,4,3,5,Yes,5,No,Delhi,5
EMP1635,10.9,Hybrid,2,4,2,2,2,Yes,2,No,Delhi,3
EMP1636,7.1,Home,2,1,2,5,2,No,1,No,Pune,1
EMP1637,8.2,Office,1,4,1,2,1,No,3,No,Karnataka,1
EMP1638,6.7,Office,1,1,5,1,3,No,3,Yes,Chennai,2
EMP1639,6.7,Office,3,5,4,4,5,No,3,No,Hyderabad,2
EMP1640,6.9,Office,2,1,5,4,4,No,2,No,Hyderabad,1
EMP1641,8.3,Office,2,1,1,1,4,No,2,Yes,Delhi,5
EMP1642,7.0,Home,2,4,1,4,5,Yes,1,Yes,Chennai,5
EMP1643,8.5,Home,3,2,3,1,5,Yes,2,Yes,Delhi,4
EMP1644,10.7,Hybrid,1,5,4,4,4,No,3,Yes,Hyderabad,2
EMP1645,8.5,Office,5,3,4,5,3,No,1,Yes,Hyderabad,2
EMP1646,7.5,Office,1,5,4,4,2,Yes,4,Yes,Delhi,2
EMP1647,8.6,Hybrid,4,5,1,1,3,No,5,Yes,Chennai,5
EMP1648,7.7,Office,4,5,2,1,3,Yes,3,No,Hyderabad,5
EMP1649,8.8,Home,4,3,3,1,4,No,1,No,Hyderabad,1
EMP1650,9.1,Home,4,1,2,5,3,No,4,No,Pune,4
EMP1651,7.9,Home,5,3,2,4,2,No,5,Yes,Delhi,2
EMP1652,9.6,Home,3,2,1,3,1,Yes,1,Yes,Delhi,3
EMP1653,8.9,Office,1,3,5,5,5,Yes,5,Yes,Karnataka,4
EMP1654,7.2,Hybrid,1,1,5,3,1,No,1,Yes,Hyderabad,2
EMP1655,6.2,Hybrid,3,4,1,1,3,No,4,No,Pune,5
EMP1656,10.4,Office,2,4,3,4,1,No,2,No,Pune,5
EMP1657,8.7,Office,4,1,4,3,2,Yes,4,Yes,Chennai,4
EMP1658,6.6,Hybrid,4,2,1,5,4,Yes,3,No,Pune,4
EMP1659,6.1,Hybrid,1,1,1,3,5,Yes,3,Yes,Karnataka,4
EMP1660,7.3,Office,1,5,3,4,1,Yes,3,No,Pune,1
EMP1661,13.2,Hybrid,1,1,4,3,3,Yes,1,No,Pune,1
EMP1662,9.6,Home,1,3,3,5,5,No,5,No,Delhi,2
EMP1663,9.9,Office,5,4,4,2,5,Yes,4,Yes,Delhi,1
EMP1664,13.6,Home,3,4,1,5,1,No,3,No,Delhi,3
EMP1665,10.1,Hybrid,1,2,3,2,1,Yes,1,No,Pune,1
EMP1666,15.7,Office,4,3,4,1,3,Yes,5,No,Pune,5
EMP1667,9.8,Office,1,4,3,3,3,No,1,Yes,Karnataka,2
EMP1668,7.9,Office,2,3,3,1,2,No,3,No,Pune,2
EMP1669,9.0,Hybrid,3,4,4,5,3,No,1,No,Pune,1
EMP1670,11.0,Hybrid,3,5,4,4,4,Yes,5,Yes,Karnataka,1
EMP1671,10.3,Hybrid,5,3,4,5,3,No,5,No,Karnataka,3
EMP1672,9.6,Home,2,1,5,1,4,Yes,5,No,Delhi,2
EMP1673,10.2,Home,5,5,4,5,2,Yes,3,No,Hyderabad,2
EMP1674,9.1,Office,3,2,1,2,1,No,4,No,Delhi,2
EMP1675,10.5,Home,5,3,4,2,3,Yes,4,No,Pune,1
EMP1676,8.8,Home,2,4,2,2,5,Yes,1,Yes,Delhi,1
EMP1677,10.4,Home,2,2,3,2,1,No,2,Yes,Chennai,1
EMP1678,7.7,Office,2,3,5,1,4,No,3,Yes,Karnataka,3
EMP1679,7.5,Office,1,4,2,1,3,Yes,2,Yes,Hyderabad,5
EMP1680,9.0,Home,3,2,5,2,4,No,2,Yes,Pune,3
EMP1681,9.5,Home,1,5,4,5,5,Yes,1,Yes,Pune,5
EMP1682,8.5,Hybrid,5,4,4,4,3,No,2,No,Karnataka,3
EMP1683,7.4,Home,1,3,3,3,2,No,5,Yes,Hyderabad,5
EMP1684,6.5,Home,1,1,2,2,5,Yes,4,Yes,Karnataka,1
EMP1685,7.5,Office,1,1,3,4,1,Yes,5,No,Delhi,3
EMP1686,10.2,Hybrid,1,4,4,2,4,No,1,No,Delhi,4
EMP1687,7.3,Office,4,4,1,3,5,No,5,No,Chennai,3
EMP1688,9.1,Hybrid,2,5,2,1,4,No,5,Yes,Karnataka,5
EMP1689,9.0,Home,4,5,3,2,2,No,2,No,Pune,2
EMP1690,7.6,Hybrid,4,4,2,3,1,No,4,Yes,Delhi,5
EMP1691,8.6,Home,5,4,2,1,5,Yes,5,Yes,Delhi,5
EMP1692,9.1,Hybrid,5,3,5,1,5,Yes,1,Yes,Chennai,1
EMP1693,11.3,Office,5,5,5,2,5,Yes,4,Yes,Delhi,4
EMP1694,8.0,Office,5,4,3,5,3,No,5,No,Chennai,2
EMP1695,10.0,Home,5,4,4,5,4,Yes,1,No,Delhi,2
EMP1696,11.4,Home,5,2,2,2,2,No,1,Yes,Karnataka,2
EMP1697,8.5,Office,4,1,3,3,3,No,4,No,Pune,5
EMP1698,7.5,Home,3,5,5,4,4,Yes,4,No,Karnataka,2
EMP1699,8.6,Hybrid,1,3,3,5,5,No,3,No,Karnataka,4
EMP1700,8.0,Hybrid,5,5,2,3,2,Yes,4,Yes,Pune,4
EMP1701,9.5,Hybrid,5,4,1,1,5,Yes,2,No,Delhi,5
EMP1702,10.0,Office,4,1,2,5,2,No,3,Yes,Hyderabad,2
EMP1703,7.5,Home,2,3,1,1,3,Yes,4,Yes,Pune,2
EMP1704,8.6,Home,3,3,2,2,2,Yes,5,Yes,Karnataka,4
EMP1705,8.7,Hybrid,2,3,3,4,4,No,3,Yes,Hyderabad,5
EMP1706,10.8,Hybrid,3,4,3,5,3,Yes,4,Yes,Chennai,3
EMP1707,9.8,Hybrid,3,4,3,1,4,No,2,Yes,Hyderabad,1
EMP1708,11.9,Hybrid,5,3,4,3,4,No,1,Yes,Chennai,5
EMP1709,7.2,Hybrid,3,5,2,5,3,No,3,No,Karnataka,5
EMP1710,8.8,Hybrid,4,5,3,3,4,Yes,1,No,Pune,5
EMP1711,6.7,Home,3,5,2,5,1,No,3,Yes,Pune,2
EMP1712,7.3,Hybrid,4,2,5,2,5,Yes,4,No,Delhi,2
EMP1713,8.5,Home,4,2,3,4,5,Yes,3,No,Chennai,4
EMP1714,9.0,Hybrid,5,2,1,4,4,No,3,No,Chennai,1
EMP1715,8.3,Home,3,4,2,4,5,No,4,Yes,Chennai,2
EMP1716,8.3,Home,1,2,3,2,4,No,4,No,Hyderabad,3
EMP1717,11.9,Home,1,3,5,3,1,No,3,No,Delhi,3
EMP1718,15.4,Home,5,2,4,1,1,Yes,2,Yes,Chennai,3
EMP1719,7.9,Home,1,1,1,2,2,No,3,Yes,Karnataka,1
EMP1720,6.9,Office,1,2,3,5,1,Yes,1,No,Pune,4
EMP1721,9.9,Home,5,2,2,1,3,No,2,No,Delhi,3
EMP1722,8.1,Office,2,1,5,1,3,Yes,1,Yes,Hyderabad,5
EMP1723,8.6,Office,4,3,4,5,2,Yes,3,Yes,Karnataka,2
EMP1724,8.7,Hybrid,3,4,3,5,4,Yes,5,Yes,Hyderabad,1
EMP1725,6.1,Hybrid,4,2,3,2,5,No,5,Yes,Delhi,1
EMP1726,14.9,Home,3,5,1,4,2,Yes,2,Yes,Chennai,2
EMP1727,7.4,Hybrid,5,4,4,3,2,No,2,Yes,Hyderabad,2
EMP1728,9.1,Hybrid,1,3,2,2,3,Yes,4,Yes,Chennai,5
EMP1729,11.4,Office,3,2,3,3,2,Yes,2,Yes,Karnataka,5
EMP1730,8.4,Home,3,4,2,2,2,Yes,4,No,Hyderabad,4
EMP1731,7.1,Home,2,1,3,2,1,No,4,No,Hyderabad,2
EMP1732,9.6,Home,1,2,2,3,3,No,3,Yes,Karnataka,2
EMP1733,11.0,Home,4,3,3,5,4,No,3,No,Karnataka,5
EMP1734,7.6,Home,2,2,1,1,2,No,5,Yes,Hyderabad,3
EMP1735,12.5,Home,4,4,3,2,5,No,3,Yes,Hyderabad,1
EMP1736,12.1,Home,2,1,4,1,3,No,1,Yes,Pune,4
EMP1737,9.3,Hybrid,2,2,3,3,5,Yes,2,Yes,Delhi,1
EMP1738,15.0,Home,2,2,2,1,2,Yes,1,No,Karnataka,2
EMP1739,9.4,Office,4,3,4,3,3,Yes,1,No,Delhi,3
EMP1740,13.5,Hybrid,5,1,1,2,2,Yes,5,Yes,Delhi,3
EMP1741,10.3,Hybrid,3,2,5,3,3,No,2,Yes,Hyderabad,3
EMP1742,9.1,Home,5,5,1,3,4,No,1,No,Pune,2
EMP1743,8.7,Office,5,4,3,3,4,No,1,No,Karnataka,4
EMP1744,8.4,Home,4,2,5,2,5,Yes,2,No,Chennai,5
EMP1745,7.0,Office,2,3,5,1,4,Yes,1,Yes,Chennai,1
EMP1746,10.6,Hybrid,2,5,5,2,2,Yes,3,No,Chennai,4
EMP1747,12.5,Home,4,2,5,1,3,Yes,2,Yes,Hyderabad,3
EMP1748,12.6,Office,5,4,4,3,1,No,3,No,Chennai,5
EMP1749,9.3,Office,4,4,2,1,2,No,5,Yes,Hyderabad,4
EMP1750,9.5,Hybrid,3,3,3,4,2,No,4,No,Chennai,5
EMP1751,8.5,Hybrid,5,5,2,1,4,Yes,1,No,Hyderabad,2
EMP1752,7.8,Home,5,1,3,3,2,Yes,2,No,Pune,4
EMP1753,10.3,Home,2,2,5,1,3,Yes,4,No,Chennai,1
EMP1754,9.5,Home,2,1,1,2,4,No,3,Yes,Hyderabad,4
EMP1755,8.0,Office,5,1,4,5,3,No,1,No,Pune,2
EMP1756,7.9,Home,1,5,3,5,4,Yes,1,No,Hyderabad,5
EMP1757,8.7,Home,4,3,2,2,1,No,4,No,Pune,1
EMP1758,12.6,Home,2,4,1,4,4,Yes,2,Yes,Hyderabad,4
